,index,t_bett,t_motor,t_spindle,M8,M121,M127,M7,given2model,date,welle_z,prediction,DRZ2,interpolated_welle_z
2350,2350,22.4,35.07,23.0,0.0,0.0,0.0,0.0,True,2023-02-25 13:17:37.797,0.00991210900247097,0.016222030639648437,2999.89697265625,0.009733780489667603
2351,2351,22.4,35.07,23.1,0.0,0.0,0.0,0.0,True,2023-02-25 13:17:42.830,0.00991210900247097,0.01621343421936035,2999.89697265625,0.00971891978026732
2352,2352,22.4,35.1,23.1,0.0,0.0,0.0,0.0,True,2023-02-25 13:17:47.884,0.00991210900247097,0.01620509910583496,2999.89697265625,0.00970405907086704
2353,2353,22.4,35.09,23.1,0.0,0.0,0.0,0.0,True,2023-02-25 13:17:53.030,0.00991210900247097,0.01619877052307129,2999.89697265625,0.00968919836146676
2354,2354,22.4,35.11,23.1,0.0,0.0,0.0,0.0,True,2023-02-25 13:17:58.063,0.00991210900247097,0.01619395065307617,2999.89697265625,0.009674337652066479
2355,2355,22.4,35.11,23.1,0.0,0.0,0.0,0.0,True,2023-02-25 13:18:03.077,0.00991210900247097,0.016188152313232423,2999.89697265625,0.009659476942666199
2356,2356,22.4,35.11,23.1,0.0,0.0,0.0,0.0,True,2023-02-25 13:18:08.086,0.00991210900247097,0.016183311462402344,2999.89697265625,0.009644616233265919
2357,2357,22.3,35.18,23.1,0.0,0.0,0.0,0.0,True,2023-02-25 13:18:13.123,0.00991210900247097,0.016153656005859374,2999.89697265625,0.009629755523865637
2358,2358,22.3,35.1,23.1,0.0,0.0,0.0,0.0,True,2023-02-25 13:18:18.143,0.00991210900247097,0.016115684509277344,2999.89697265625,0.009614894814465357
2359,2359,22.4,35.03,23.1,0.0,0.0,0.0,0.0,True,2023-02-25 13:18:23.200,0.00991210900247097,0.01612143898010254,2999.89697265625,0.009600034105065077
2360,2360,22.4,34.7,23.1,0.0,0.0,0.0,0.0,True,2023-02-25 13:18:28.248,0.00991210900247097,0.016116033554077147,2999.89697265625,0.009585173395664795
